tandis_qu;3;con
souvent;3;adv_sup
soi;3;pro_per
sienne;3;pro_pos
sauf;3;pre
parbleu;3;ono
mienne;3;pro_pos
hélas;3;ono
dessus;3;adv_sup
desquelles;3;pro_rel
certes;3;adv_sup
certaines;3;adj_ind
celle_ci;3;pro_dem
4;3;num
30;3;num
voire;2;adv_sup
vite;2;adv_sup
vingt_quatre;2;adj_num
vingt_huit;2;adj_num
vingt_cinq;2;adj_num
trente_cinq;2;adj_num
toi_même;2;pro_per
telles;2;adj_ind
soixante_quinze;2;adj_num
quoique;2;con
quinze;2;adj_num
quelconque;2;adj_sup
quarante_huit;2;adj_num
quarante;2;adj_num
onze;2;adj_num
nôtre;2;pro_pos
million;2;nom_sup
lesquels;2;pro_rel
lesquelles;2;pro_rel
jadis;2;adv_sup
duquel;2;pro_rel
dommage;2;ono
combien;2;adv_sup
cinquante;2;adj_num
chacune;2;pro_ind
ceux_là;2;pro_dem
celui_là;2;pro_dem
c_est_à_dire;2;adv_sup
bah;2;ono
auprès;2;pre
aube;2;pre
6;2;num
27;2;num
18;2;num
16;2;num
14;2;num
11;2;num
ô;1;ono
ça;1;pro_dem
unes;1;pro_ind
trente_six;1;adj_num
trente;1;adj_num
tienne;1;pro_pos
soixante;1;adj_num
soi_même;1;pro_per
rez;1;pre
quarante_cinq;1;adj_num
pis;1;adv_sup
peste;1;ono
par_devant;1;pre
par_dessus;1;pre
néanmoins;1;con
nous_mêmes;1;pro_per
mme;1;nom_sup
mlle;1;nom_sup
miennes;1;pro_pos
mien;1;pro_pos
mi;1;nom_sup
maintes;1;adj_ind
maint;1;adj_ind
madame;1;nom_sup
jusque;1;pre
in;1;adj_sup
hum;1;ono
fichtre;1;ono
excepté;1;pre
eux_mêmes;1;pro_per
envers;1;pre
douze;1;adj_num
différents;1;adj_ind
dessous;1;nom_sup
dedans;1;adv_sup
ci;1;adv_sup
celles_là;1;pro_dem
celles_ci;1;pro_dem
celles;1;pro_dem
aucunement;1;adv_sup
9;1;num
7;1;num
55;1;num
44275;1;num
3;1;num
29;1;num
28;1;num
24;1;num
1757;1;num
17;1;num
15;1;num
13;1;num
12;1;num
10;1;num
